state_code,date_month,seasonal_period,theft_rate_percent,christmas_theft_multiplier,vandalism_incidents,traffic_congestion_index,weather_disruption_index,risk_zone_score
NC,2025-01-01,Post_Christmas,0.82,1.0,58,56.9,53.9,56.2
NC,2025-02-01,Normal,1.2,1.0,67,34.8,31.0,34.1
NC,2025-03-01,Normal,1.46,1.0,16,35.2,34.9,36.5
NC,2025-04-01,Normal,1.09,1.0,43,57.0,40.3,49.7
NC,2025-05-01,Normal,1.16,1.0,55,44.5,37.7,42.3
NC,2025-06-01,Normal,0.94,1.0,14,41.2,41.5,42.3
NC,2025-07-01,Normal,1.26,1.0,37,46.6,58.6,53.9
NC,2025-08-01,Normal,1.5,1.0,28,59.4,33.0,47.7
NC,2025-09-01,Normal,0.66,1.0,12,33.6,42.7,38.8
ND,2020-01-01,Post_Christmas,0.18,1.0,16,25.1,73.7,49.6
ND,2020-02-01,Normal,0.32,1.0,8,16.7,68.4,42.9
ND,2020-03-01,Normal,0.29,1.0,15,12.3,28.4,20.6
ND,2020-04-01,Normal,0.33,1.0,11,18.4,41.4,30.2
ND,2020-05-01,Normal,0.12,1.0,17,21.0,38.5,29.9
ND,2020-06-01,Normal,0.26,1.0,19,14.1,44.4,29.5
ND,2020-07-01,Normal,0.33,1.0,12,18.1,32.2,25.5
ND,2020-08-01,Normal,0.33,1.0,7,22.7,38.2,30.8
ND,2020-09-01,Normal,0.36,1.0,8,21.5,46.8,34.5
ND,2020-10-01,Normal,0.39,1.0,16,24.5,45.5,35.4
ND,2020-11-01,Normal,0.36,1.0,8,26.7,47.6,37.5
ND,2020-12-01,Pre_Christmas,0.51,1.3,13,20.8,68.1,45.1
ND,2021-01-01,Post_Christmas,0.32,1.0,3,19.9,89.6,55.1
ND,2021-02-01,Normal,0.34,1.0,6,21.3,84.5,53.2
ND,2021-03-01,Normal,0.14,1.0,11,12.2,43.8,28.1
ND,2021-04-01,Normal,0.21,1.0,8,16.3,40.0,28.4
ND,2021-05-01,Normal,0.31,1.0,3,13.4,49.5,31.8
ND,2021-06-01,Normal,0.45,1.0,17,17.7,33.2,25.9
ND,2021-07-01,Normal,0.37,1.0,17,29.5,42.2,36.2
ND,2021-08-01,Normal,0.14,1.0,16,21.7,41.0,31.5
ND,2021-09-01,Normal,0.34,1.0,7,18.6,42.0,30.6
ND,2021-10-01,Normal,0.19,1.0,5,21.3,42.5,32.1
ND,2021-11-01,Normal,0.39,1.0,0,23.4,25.7,24.9
ND,2021-12-01,Pre_Christmas,0.53,1.37,20,21.4,70.5,46.7
ND,2022-01-01,Post_Christmas,0.34,1.0,6,24.0,71.8,48.2
ND,2022-02-01,Normal,0.24,1.0,2,11.2,82.4,47.0
ND,2022-03-01,Normal,0.28,1.0,18,20.8,41.5,31.4
ND,2022-04-01,Normal,0.45,1.0,2,20.9,45.0,33.4
ND,2022-05-01,Normal,0.39,1.0,9,25.1,43.7,34.8
ND,2022-06-01,Normal,0.31,1.0,9,29.7,37.9,34.1
ND,2022-07-01,Normal,0.25,1.0,19,25.9,24.2,25.3
ND,2022-08-01,Normal,0.12,1.0,13,20.1,39.1,29.7
ND,2022-09-01,Normal,0.16,1.0,17,13.4,46.6,30.2
ND,2022-10-01,Normal,0.18,1.0,11,21.8,39.3,30.7
ND,2022-11-01,Normal,0.25,1.0,16,26.7,46.9,37.0
ND,2022-12-01,Pre_Christmas,0.57,1.28,22,33.9,90.0,62.7
ND,2023-01-01,Post_Christmas,0.19,1.0,17,13.8,70.8,42.5
ND,2023-02-01,Normal,0.14,1.0,19,24.3,81.7,53.1
ND,2023-03-01,Normal,0.24,1.0,15,27.6,36.2,32.1
ND,2023-04-01,Normal,0.43,1.0,18,23.6,33.6,29.0
ND,2023-05-01,Normal,0.25,1.0,11,23.7,27.2,25.7
ND,2023-06-01,Normal,0.41,1.0,18,20.0,27.4,24.1
ND,2023-07-01,Normal,0.42,1.0,14,22.7,25.5,24.5
ND,2023-08-01,Normal,0.14,1.0,14,15.9,38.9,27.5
ND,2023-09-01,Normal,0.34,1.0,3,11.8,24.3,20.0
ND,2023-10-01,Normal,0.48,1.0,11,26.6,32.9,30.2
ND,2023-11-01,Normal,0.26,1.0,14,28.9,35.7,32.6
ND,2023-12-01,Pre_Christmas,0.15,1.39,19,30.8,73.1,52.2
ND,2024-01-01,Post_Christmas,0.45,1.0,19,11.9,85.6,49.2
ND,2024-02-01,Normal,0.31,1.0,19,15.6,73.3,44.8
ND,2024-03-01,Normal,0.32,1.0,19,26.9,22.5,25.0
ND,2024-04-01,Normal,0.18,1.0,3,23.1,49.8,36.6
ND,2024-05-01,Normal,0.43,1.0,7,29.3,45.3,37.7
ND,2024-06-01,Normal,0.3,1.0,18,16.9,39.8,28.6
ND,2024-07-01,Normal,0.11,1.0,3,21.0,42.7,32.0
ND,2024-08-01,Normal,0.37,1.0,15,25.8,23.8,25.2
ND,2024-09-01,Normal,0.48,1.0,2,14.7,43.0,29.3
ND,2024-10-01,Normal,0.43,1.0,3,29.3,26.2,28.2
ND,2024-11-01,Normal,0.21,1.0,15,21.8,34.7,28.5
ND,2024-12-01,Pre_Christmas,0.16,1.34,15,11.2,65.3,38.5
ND,2025-01-01,Post_Christmas,0.47,1.0,11,27.6,82.6,55.6
ND,2025-02-01,Normal,0.31,1.0,10,22.9,67.4,45.5
ND,2025-03-01,Normal,0.36,1.0,12,25.3,27.6,26.8
ND,2025-04-01,Normal,0.29,1.0,14,25.7,23.3,24.8
ND,2025-05-01,Normal,0.27,1.0,6,18.4,41.6,30.3
ND,2025-06-01,Normal,0.15,1.0,12,26.0,28.9,27.6
ND,2025-07-01,Normal,0.14,1.0,8,28.8,35.5,32.3
ND,2025-08-01,Normal,0.19,1.0,10,13.4,30.0,21.9
ND,2025-09-01,Normal,0.43,1.0,17,25.3,43.2,34.7
OH,2020-01-01,Post_Christmas,0.65,1.0,37,69.2,36.8,53.6
OH,2020-02-01,Normal,0.73,1.0,56,69.6,58.2,64.6
OH,2020-03-01,Normal,1.05,1.0,75,72.4,39.6,57.0
OH,2020-04-01,Normal,0.72,1.0,63,85.9,33.1,60.2
OH,2020-05-01,Normal,0.66,1.0,79,60.7,37.2,49.6
OH,2020-06-01,Normal,1.06,1.0,50,73.0,32.2,53.7
OH,2020-07-01,Normal,0.87,1.0,29,80.4,44.1,63.1
OH,2020-08-01,Normal,1.13,1.0,79,63.3,37.5,51.5
OH,2020-09-01,Normal,1.41,1.0,55,83.8,56.6,71.6
OH,2020-10-01,Normal,0.65,1.0,26,88.3,45.5,67.5
OH,2020-11-01,Normal,1.41,1.0,32,62.7,37.0,51.3
OH,2020-12-01,Pre_Christmas,1.92,1.69,34,77.3,43.5,63.6
OH,2021-01-01,Post_Christmas,1.13,1.0,61,65.9,35.9,52.0
OH,2021-02-01,Normal,1.12,1.0,48,62.4,35.4,50.0
OH,2021-03-01,Normal,1.14,1.0,15,88.6,39.0,64.9
OH,2021-04-01,Normal,1.19,1.0,52,86.8,33.2,61.2
OH,2021-05-01,Normal,0.52,1.0,62,79.7,35.7,58.2
OH,2021-06-01,Normal,1.46,1.0,60,76.5,58.1,68.8
OH,2021-07-01,Normal,1.09,1.0,46,87.6,50.0,69.9
OH,2021-08-01,Normal,1.28,1.0,33,79.7,57.6,69.9
OH,2021-09-01,Normal,0.88,1.0,21,79.8,37.7,59.6
OH,2021-10-01,Normal,0.51,1.0,10,85.3,55.7,71.0
OH,2021-11-01,Normal,1.01,1.0,35,79.6,40.9,61.3
OH,2021-12-01,Pre_Christmas,1.3,1.6,80,85.5,34.3,62.0
OH,2022-01-01,Post_Christmas,0.84,1.0,51,75.1,54.1,65.4
OH,2022-02-01,Normal,0.75,1.0,30,75.7,31.8,54.5
OH,2022-03-01,Normal,1.03,1.0,77,70.8,42.1,57.5
OH,2022-04-01,Normal,0.88,1.0,22,73.4,54.6,64.9
OH,2022-05-01,Normal,1.47,1.0,77,84.1,48.5,67.8
OH,2022-06-01,Normal,0.67,1.0,29,72.5,45.5,59.7
OH,2022-07-01,Normal,0.82,1.0,36,60.8,40.6,51.5
OH,2022-08-01,Normal,0.79,1.0,39,68.5,32.3,51.2
OH,2022-09-01,Normal,1.04,1.0,79,67.0,59.7,64.4
OH,2022-10-01,Normal,1.0,1.0,27,83.8,35.2,60.5
OH,2022-11-01,Normal,1.14,1.0,78,73.5,37.7,56.7
OH,2022-12-01,Pre_Christmas,1.82,1.56,47,80.8,37.1,61.8
OH,2023-01-01,Post_Christmas,1.19,1.0,58,60.6,57.2,60.1
OH,2023-02-01,Normal,0.53,1.0,34,65.2,52.9,59.6
OH,2023-03-01,Normal,0.76,1.0,19,84.8,43.7,65.0
OH,2023-04-01,Normal,0.96,1.0,37,76.5,58.7,68.6
OH,2023-05-01,Normal,0.53,1.0,47,83.2,31.6,57.9
OH,2023-06-01,Normal,1.12,1.0,12,85.1,56.8,72.1
OH,2023-07-01,Normal,1.18,1.0,15,88.3,31.8,61.2
OH,2023-08-01,Normal,1.25,1.0,74,61.9,41.7,53.1
OH,2023-09-01,Normal,1.02,1.0,12,84.0,31.6,58.8
OH,2023-10-01,Normal,1.1,1.0,38,81.3,60.0,71.8
OH,2023-11-01,Normal,0.9,1.0,63,66.2,57.4,62.7
OH,2023-12-01,Pre_Christmas,0.66,1.56,39,100.0,47.5,74.8
OH,2024-01-01,Post_Christmas,1.15,1.0,65,86.6,36.5,62.7
OH,2024-02-01,Normal,1.5,1.0,54,78.2,38.3,59.8
OH,2024-03-01,Normal,0.52,1.0,69,75.8,43.5,60.2
OH,2024-04-01,Normal,1.06,1.0,70,64.8,39.7,53.3
OH,2024-05-01,Normal,1.25,1.0,34,87.4,30.6,60.2
OH,2024-06-01,Normal,1.33,1.0,12,76.7,49.7,64.5
OH,2024-07-01,Normal,1.05,1.0,34,60.2,48.4,55.4
OH,2024-08-01,Normal,1.12,1.0,20,60.5,57.1,59.9
OH,2024-09-01,Normal,1.2,1.0,47,83.3,44.3,65.0
OH,2024-10-01,Normal,1.36,1.0,20,64.9,40.3,54.0
OH,2024-11-01,Normal,0.62,1.0,74,78.0,45.3,62.3
OH,2024-12-01,Pre_Christmas,1.72,2.0,76,90.7,35.8,66.7
OH,2025-01-01,Post_Christmas,1.34,1.0,63,77.1,48.8,64.3
OH,2025-02-01,Normal,0.58,1.0,40,67.2,53.1,60.7
OH,2025-03-01,Normal,0.69,1.0,20,88.4,34.6,62.2
OH,2025-04-01,Normal,0.5,1.0,34,85.8,39.6,63.2
OH,2025-05-01,Normal,0.95,1.0,50,68.6,56.0,63.2
OH,2025-06-01,Normal,0.83,1.0,63,75.9,45.2,61.4
OH,2025-07-01,Normal,0.67,1.0,28,75.0,46.0,61.2
OH,2025-08-01,Normal,0.95,1.0,61,88.8,51.7,71.2
OH,2025-09-01,Normal,0.9,1.0,29,71.8,47.3,60.4
OK,2020-01-01,Post_Christmas,1.27,1.0,27,46.9,11.4,30.4
OK,2020-02-01,Normal,1.39,1.0,41,57.9,26.1,43.4
OK,2020-03-01,Normal,1.15,1.0,21,34.9,28.5,32.8
OK,2020-04-01,Normal,0.62,1.0,38,46.5,11.1,29.4
OK,2020-05-01,Normal,0.8,1.0,35,33.2,12.4,23.6
OK,2020-06-01,Normal,1.41,1.0,29,48.5,24.0,37.7
OK,2020-07-01,Normal,0.59,1.0,64,41.0,22.1,32.1
OK,2020-08-01,Normal,0.91,1.0,33,59.0,17.7,39.3
OK,2020-09-01,Normal,1.44,1.0,58,42.5,20.8,33.1
OK,2020-10-01,Normal,1.45,1.0,60,34.1,24.1,30.6
OK,2020-11-01,Normal,0.91,1.0,56,55.0,20.1,38.5
OK,2020-12-01,Pre_Christmas,1.51,1.71,35,63.9,12.8,40.9
OK,2021-01-01,Post_Christmas,1.25,1.0,68,52.5,11.8,33.4
OK,2021-02-01,Normal,0.53,1.0,71,37.9,18.8,28.9
OK,2021-03-01,Normal,0.64,1.0,33,49.3,28.5,39.5
OK,2021-04-01,Normal,1.11,1.0,58,31.1,21.2,27.3
OK,2021-05-01,Normal,0.73,1.0,12,35.9,17.2,27.3
OK,2021-06-01,Normal,1.17,1.0,53,58.0,28.2,44.3
OK,2021-07-01,Normal,0.85,1.0,70,52.2,17.8,35.9
OK,2021-08-01,Normal,1.39,1.0,59,36.9,20.2,29.9
OK,2021-09-01,Normal,1.32,1.0,50,33.3,12.3,24.1
OK,2021-10-01,Normal,0.99,1.0,69,58.5,24.7,42.6
OK,2021-11-01,Normal,1.27,1.0,30,33.4,24.0,30.0
OK,2021-12-01,Pre_Christmas,1.0,1.5,51,42.2,25.9,35.5
OK,2022-01-01,Post_Christmas,0.7,1.0,14,30.2,16.5,24.0
OK,2022-02-01,Normal,1.36,1.0,62,39.4,18.7,30.4
OK,2022-03-01,Normal,1.32,1.0,62,59.2,13.4,37.6
OK,2022-04-01,Normal,1.4,1.0,18,40.3,29.3,36.2
OK,2022-05-01,Normal,1.38,1.0,56,45.1,11.7,29.8
OK,2022-06-01,Normal,1.46,1.0,63,52.4,23.0,39.2
OK,2022-07-01,Normal,0.73,1.0,24,46.5,24.1,36.0
OK,2022-08-01,Normal,1.43,1.0,43,52.3,13.2,34.2
OK,2022-09-01,Normal,1.07,1.0,73,49.8,17.3,34.6
OK,2022-10-01,Normal,0.92,1.0,39,48.3,10.9,30.5
OK,2022-11-01,Normal,1.06,1.0,62,49.5,21.1,36.4
OK,2022-12-01,Pre_Christmas,1.06,1.98,65,63.2,29.9,48.6
OK,2023-01-01,Post_Christmas,0.74,1.0,56,53.8,18.6,36.9
OK,2023-02-01,Normal,0.58,1.0,64,34.4,29.8,32.7
OK,2023-03-01,Normal,1.0,1.0,73,50.3,12.5,32.4
OK,2023-04-01,Normal,1.39,1.0,30,52.1,17.8,36.3
OK,2023-05-01,Normal,1.13,1.0,74,39.0,28.0,34.6
OK,2023-06-01,Normal,1.02,1.0,53,56.2,27.5,42.9
OK,2023-07-01,Normal,0.93,1.0,51,39.1,16.5,28.7
OK,2023-08-01,Normal,0.96,1.0,32,37.3,23.6,31.4
OK,2023-09-01,Normal,0.71,1.0,39,56.0,27.7,42.6
OK,2023-10-01,Normal,1.32,1.0,55,37.4,25.3,32.7
OK,2023-11-01,Normal,0.7,1.0,35,42.5,22.6,33.2
OK,2023-12-01,Pre_Christmas,1.64,1.51,41,48.8,13.1,33.4
OK,2024-01-01,Post_Christmas,1.07,1.0,67,43.7,11.5,28.7
OK,2024-02-01,Normal,1.36,1.0,12,50.8,22.3,37.9
OK,2024-03-01,Normal,0.79,1.0,15,53.8,20.0,37.7
OK,2024-04-01,Normal,1.38,1.0,69,48.8,14.8,33.2
OK,2024-05-01,Normal,1.23,1.0,19,58.3,15.9,38.3
OK,2024-06-01,Normal,1.3,1.0,65,54.1,17.8,37.2
OK,2024-07-01,Normal,1.16,1.0,73,42.0,19.9,32.1
OK,2024-08-01,Normal,1.35,1.0,43,58.5,17.8,39.5
OK,2024-09-01,Normal,1.49,1.0,71,45.7,17.7,33.2
OK,2024-10-01,Normal,0.92,1.0,39,30.7,12.3,22.4
OK,2024-11-01,Normal,1.31,1.0,76,37.8,27.3,33.9
OK,2024-12-01,Pre_Christmas,1.61,1.71,37,54.3,22.2,41.0
OK,2025-01-01,Post_Christmas,1.43,1.0,39,47.5,12.9,31.6
OK,2025-02-01,Normal,0.89,1.0,13,40.8,18.5,30.5
OK,2025-03-01,Normal,1.07,1.0,67,46.0,18.3,33.2
OK,2025-04-01,Normal,0.61,1.0,11,30.1,22.0,26.7
OK,2025-05-01,Normal,0.73,1.0,32,55.5,22.2,39.6
OK,2025-06-01,Normal,1.34,1.0,51,40.9,22.9,33.2
OK,2025-07-01,Normal,0.9,1.0,20,34.2,24.0,30.0
OK,2025-08-01,Normal,0.89,1.0,44,43.1,12.1,28.5
OK,2025-09-01,Normal,0.75,1.0,79,44.6,16.1,31.1
OR,2020-01-01,Post_Christmas,0.99,1.0,67,49.1,30.5,40.8
OR,2020-02-01,Normal,1.31,1.0,12,45.7,43.6,46.0
OR,2020-03-01,Normal,1.4,1.0,51,31.3,42.9,38.5
OR,2020-04-01,Normal,0.57,1.0,51,56.1,52.0,54.6
OR,2020-05-01,Normal,1.07,1.0,14,43.7,35.0,40.4
OR,2020-06-01,Normal,0.97,1.0,55,32.3,48.9,41.6
OR,2020-07-01,Normal,1.11,1.0,46,53.2,39.2,47.3
OR,2020-08-01,Normal,0.95,1.0,57,49.8,41.5,46.6
OR,2020-09-01,Normal,0.9,1.0,30,49.5,51.6,51.5
OR,2020-10-01,Normal,0.97,1.0,27,42.8,32.1,38.4
OR,2020-11-01,Normal,1.08,1.0,61,42.3,40.3,42.4
OR,2020-12-01,Pre_Christmas,1.3,1.86,75,50.9,41.7,48.7
OR,2021-01-01,Post_Christmas,1.32,1.0,51,39.0,51.5,46.6
OR,2021-02-01,Normal,1.25,1.0,68,59.6,36.0,49.0
OR,2021-03-01,Normal,0.84,1.0,24,49.9,58.4,55.0
OR,2021-04-01,Normal,1.3,1.0,25,42.6,59.9,52.5
OR,2021-05-01,Normal,1.35,1.0,66,36.7,54.6,47.0
OR,2021-06-01,Normal,0.65,1.0,58,52.4,39.0,46.3
OR,2021-07-01,Normal,1.08,1.0,73,37.8,49.9,44.9
OR,2021-08-01,Normal,0.79,1.0,64,34.9,32.5,34.5
OR,2021-09-01,Normal,1.24,1.0,76,34.6,56.1,46.6
OR,2021-10-01,Normal,0.74,1.0,23,51.9,45.5,49.4
OR,2021-11-01,Normal,1.17,1.0,29,49.3,35.3,43.5
OR,2021-12-01,Pre_Christmas,0.98,1.96,37,35.7,39.8,39.7
OR,2022-01-01,Post_Christmas,1.45,1.0,56,49.0,54.0,53.0
OR,2022-02-01,Normal,0.88,1.0,16,47.1,56.1,52.5
OR,2022-03-01,Normal,1.38,1.0,23,50.6,45.6,49.5
OR,2022-04-01,Normal,1.49,1.0,23,35.3,44.4,41.3
OR,2022-05-01,Normal,1.37,1.0,38,51.8,52.5,53.5
OR,2022-06-01,Normal,0.67,1.0,41,58.1,54.8,57.1
OR,2022-07-01,Normal,1.32,1.0,30,48.0,52.9,51.8
OR,2022-08-01,Normal,0.53,1.0,75,35.9,41.5,39.2
OR,2022-09-01,Normal,0.89,1.0,24,50.4,49.3,50.7
OR,2022-10-01,Normal,1.37,1.0,49,40.3,55.7,49.4
OR,2022-11-01,Normal,1.19,1.0,40,31.5,34.6,34.2
OR,2022-12-01,Pre_Christmas,1.32,1.86,55,46.5,41.6,46.5
OR,2023-01-01,Post_Christmas,1.31,1.0,10,42.3,31.7,38.3
OR,2023-02-01,Normal,1.21,1.0,42,55.9,42.3,50.3
OR,2023-03-01,Normal,0.97,1.0,18,45.3,53.2,50.2
OR,2023-04-01,Normal,1.39,1.0,40,45.5,35.9,42.1
OR,2023-05-01,Normal,0.73,1.0,53,30.2,46.3,39.0
OR,2023-06-01,Normal,0.67,1.0,38,49.1,31.1,40.8
OR,2023-07-01,Normal,1.14,1.0,31,33.2,56.9,46.2
OR,2023-08-01,Normal,1.47,1.0,31,44.4,54.6,51.0
OR,2023-09-01,Normal,0.75,1.0,30,37.8,45.7,42.5
OR,2023-10-01,Normal,0.75,1.0,32,41.8,51.2,47.2
OR,2023-11-01,Normal,0.64,1.0,36,46.1,33.1,40.2
OR,2023-12-01,Pre_Christmas,1.69,1.73,70,34.3,55.4,47.8
OR,2024-01-01,Post_Christmas,1.0,1.0,46,59.7,51.5,56.6
OR,2024-02-01,Normal,1.49,1.0,57,31.7,33.6,34.1
OR,2024-03-01,Normal,0.51,1.0,28,39.6,59.4,50.0
OR,2024-04-01,Normal,1.06,1.0,24,39.6,30.7,36.2
OR,2024-05-01,Normal,1.01,1.0,53,41.4,48.9,46.2
OR,2024-06-01,Normal,1.31,1.0,36,50.5,35.2,44.2
OR,2024-07-01,Normal,0.86,1.0,61,37.4,51.6,45.4
OR,2024-08-01,Normal,0.91,1.0,20,43.8,32.1,38.9
OR,2024-09-01,Normal,0.67,1.0,18,49.3,32.4,41.5
OR,2024-10-01,Normal,1.24,1.0,48,39.7,44.0,43.1
OR,2024-11-01,Normal,1.28,1.0,37,58.5,59.8,60.4
OR,2024-12-01,Pre_Christmas,0.81,1.99,79,66.0,38.3,53.8
OR,2025-01-01,Post_Christmas,1.39,1.0,21,40.3,48.4,45.7
OR,2025-02-01,Normal,0.5,1.0,21,36.2,45.6,41.4
OR,2025-03-01,Normal,0.8,1.0,62,35.6,55.3,46.2
OR,2025-04-01,Normal,1.06,1.0,25,44.7,38.7,42.8
OR,2025-05-01,Normal,0.83,1.0,45,46.9,46.6,47.6
OR,2025-06-01,Normal,0.77,1.0,67,42.8,58.5,51.4
OR,2025-07-01,Normal,0.96,1.0,72,38.2,40.0,40.1
OR,2025-08-01,Normal,0.68,1.0,28,38.4,43.2,41.5
OR,2025-09-01,Normal,1.03,1.0,17,59.8,56.7,59.3
PA,2020-01-01,Post_Christmas,1.21,1.0,64,87.7,40.0,65.1
PA,2020-02-01,Normal,1.08,1.0,58,62.3,41.4,52.9
PA,2020-03-01,Normal,0.59,1.0,33,79.7,39.1,60.0
PA,2020-04-01,Normal,1.34,1.0,51,73.7,54.3,65.3
PA,2020-05-01,Normal,0.67,1.0,23,80.7,57.9,70.0
PA,2020-06-01,Normal,1.26,1.0,59,77.9,48.9,64.7
PA,2020-07-01,Normal,0.86,1.0,60,86.7,48.7,68.6
PA,2020-08-01,Normal,1.28,1.0,30,62.0,41.7,53.1
PA,2020-09-01,Normal,0.71,1.0,42,70.5,30.4,51.2
PA,2020-10-01,Normal,0.69,1.0,33,89.6,35.2,63.1
PA,2020-11-01,Normal,1.0,1.0,12,65.5,34.4,51.0
PA,2020-12-01,Pre_Christmas,0.66,1.52,22,74.9,33.5,55.2
PA,2021-01-01,Post_Christmas,1.22,1.0,77,83.3,49.6,67.7
PA,2021-02-01,Normal,1.34,1.0,13,80.2,34.1,58.5
PA,2021-03-01,Normal,0.58,1.0,34,83.3,32.6,58.5
PA,2021-04-01,Normal,1.38,1.0,78,80.8,41.5,62.5
PA,2021-05-01,Normal,1.3,1.0,36,64.1,37.5,52.1
PA,2021-06-01,Normal,1.37,1.0,79,78.2,34.4,57.7
PA,2021-07-01,Normal,1.2,1.0,44,83.3,34.4,60.0
PA,2021-08-01,Normal,1.17,1.0,63,86.0,37.7,63.0
PA,2021-09-01,Normal,1.03,1.0,64,67.4,46.1,57.8
PA,2021-10-01,Normal,1.15,1.0,11,63.8,52.7,59.4
PA,2021-11-01,Normal,1.42,1.0,10,83.4,55.6,70.9
PA,2021-12-01,Pre_Christmas,0.76,1.99,103,74.7,52.5,65.1
PA,2022-01-01,Post_Christmas,0.57,1.0,75,84.8,48.8,67.4
PA,2022-02-01,Normal,1.44,1.0,74,75.2,57.2,67.6
PA,2022-03-01,Normal,0.95,1.0,76,69.8,45.6,58.7
PA,2022-04-01,Normal,1.18,1.0,30,60.3,49.0,55.8
PA,2022-05-01,Normal,1.34,1.0,67,61.1,42.3,53.0
PA,2022-06-01,Normal,1.49,1.0,55,83.8,39.8,63.3
PA,2022-07-01,Normal,0.66,1.0,74,74.7,40.0,58.0
PA,2022-08-01,Normal,1.3,1.0,20,64.5,34.4,50.8
PA,2022-09-01,Normal,1.39,1.0,52,70.8,53.9,63.7
PA,2022-10-01,Normal,0.55,1.0,11,65.0,31.7,48.9
PA,2022-11-01,Normal,1.25,1.0,35,63.4,50.2,58.1
PA,2022-12-01,Pre_Christmas,1.14,1.92,13,78.9,55.9,69.6
PA,2023-01-01,Post_Christmas,1.01,1.0,41,66.3,44.9,56.6
PA,2023-02-01,Normal,0.76,1.0,32,70.3,32.1,52.0
PA,2023-03-01,Normal,0.64,1.0,39,74.3,42.9,59.2
PA,2023-04-01,Normal,0.62,1.0,35,72.6,40.3,57.1
PA,2023-05-01,Normal,0.6,1.0,61,63.9,59.6,62.3
PA,2023-06-01,Normal,1.14,1.0,28,61.2,50.7,57.1
PA,2023-07-01,Normal,0.85,1.0,16,61.1,51.6,57.2
PA,2023-08-01,Normal,0.72,1.0,45,70.5,45.5,58.7
PA,2023-09-01,Normal,1.19,1.0,68,81.6,51.3,67.6
PA,2023-10-01,Normal,1.19,1.0,43,63.9,51.7,59.0
PA,2023-11-01,Normal,1.04,1.0,24,83.6,32.0,58.8
PA,2023-12-01,Pre_Christmas,1.83,1.96,16,89.6,36.7,66.7
PA,2024-01-01,Post_Christmas,1.34,1.0,76,60.8,30.4,46.9
PA,2024-02-01,Normal,0.58,1.0,15,65.9,45.3,56.2
PA,2024-03-01,Normal,1.24,1.0,19,61.7,56.3,60.2
PA,2024-04-01,Normal,1.49,1.0,36,75.9,48.3,63.6
PA,2024-05-01,Normal,1.35,1.0,66,61.2,45.0,54.5
PA,2024-06-01,Normal,1.08,1.0,21,84.1,57.8,72.0
PA,2024-07-01,Normal,1.13,1.0,67,74.8,35.2,56.1
PA,2024-08-01,Normal,0.85,1.0,10,81.8,32.2,57.9
PA,2024-09-01,Normal,1.18,1.0,61,82.5,57.5,71.2
PA,2024-10-01,Normal,1.27,1.0,29,75.2,57.1,67.4
PA,2024-11-01,Normal,1.5,1.0,77,87.8,50.5,70.7
PA,2024-12-01,Pre_Christmas,1.2,1.63,62,100.0,37.4,70.7
PA,2025-01-01,Post_Christmas,1.1,1.0,28,63.8,59.1,62.5
PA,2025-02-01,Normal,0.62,1.0,38,70.9,53.0,62.6
PA,2025-03-01,Normal,0.74,1.0,34,66.7,50.2,59.2
PA,2025-04-01,Normal,0.83,1.0,61,75.9,36.7,57.1
PA,2025-05-01,Normal,1.23,1.0,47,71.4,45.4,59.6
PA,2025-06-01,Normal,0.68,1.0,56,74.4,54.7,65.2
PA,2025-07-01,Normal,0.67,1.0,41,82.9,55.8,70.0
PA,2025-08-01,Normal,0.54,1.0,14,68.2,46.8,58.0
PA,2025-09-01,Normal,1.37,1.0,10,76.1,45.7,62.3
RI,2020-01-01,Post_Christmas,1.19,1.0,12,40.1,80.9,61.7
RI,2020-02-01,Normal,0.54,1.0,50,53.5,75.8,65.2
RI,2020-03-01,Normal,0.53,1.0,45,49.2,42.5,46.4
RI,2020-04-01,Normal,1.06,1.0,62,30.3,32.6,32.5
RI,2020-05-01,Normal,0.78,1.0,72,49.8,33.8,42.6
RI,2020-06-01,Normal,1.1,1.0,22,35.1,52.8,45.0
RI,2020-07-01,Normal,0.93,1.0,77,51.7,30.7,42.1
RI,2020-08-01,Normal,1.42,1.0,75,47.0,31.6,40.7
RI,2020-09-01,Normal,0.79,1.0,53,42.0,57.1,50.3
RI,2020-10-01,Normal,1.18,1.0,47,50.8,51.1,52.1
RI,2020-11-01,Normal,0.55,1.0,22,55.7,30.1,43.5
RI,2020-12-01,Pre_Christmas,2.03,1.57,30,61.6,69.4,68.7
RI,2021-01-01,Post_Christmas,1.24,1.0,40,51.7,82.9,68.5
RI,2021-02-01,Normal,0.97,1.0,23,42.4,72.5,58.4
RI,2021-03-01,Normal,0.72,1.0,19,53.7,44.1,49.6
RI,2021-04-01,Normal,1.31,1.0,14,54.9,43.8,50.7
RI,2021-05-01,Normal,1.24,1.0,54,34.1,36.1,36.3
RI,2021-06-01,Normal,0.72,1.0,57,37.1,51.6,45.1
RI,2021-07-01,Normal,0.95,1.0,54,38.1,33.1,36.5
RI,2021-08-01,Normal,0.96,1.0,17,35.0,45.2,41.1
RI,2021-09-01,Normal,1.33,1.0,12,41.8,35.1,39.8
RI,2021-10-01,Normal,1.18,1.0,17,35.8,31.4,34.8
RI,2021-11-01,Normal,1.14,1.0,62,47.9,34.3,42.2
RI,2021-12-01,Pre_Christmas,1.44,1.83,74,37.2,86.1,64.3
RI,2022-01-01,Post_Christmas,0.87,1.0,32,50.0,65.3,58.5
